id_user,timestamp,source,message,category
8010,11/19/2024,livechat,"""Yeah well they will expire il lose my extra jackpot dollars i paid for ?""",payment issues
8354,11/19/2024,livechat,"""Ok i cleared my browser and reatarted""",freespin issues
8118,11/19/2024,livechat,"""I did forgot password""",account issues
159,11/19/2024,telegram,"""Just wondering if my jackpot spins could be reset""",game issues
1361,11/19/2024,livechat,"""I'm really going to need my money or just put it on my account so there's no issues because my husband did less of an amount yesterday and it went on there just fine it's like anybody that wins money off you guys you start just trying to rip them off""",payment issues
1422,11/19/2024,livechat,"""Whatever you sent me is not showing anything""",other
8728,11/19/2024,livechat,"""Could you please help and see if I may be also able to get them and use them to""",other
8838,11/19/2024,livechat,"""made 50 depo   no bonuz mania?""",freespin issues
8857,11/19/2024,livechat,"""When I try to play my 20 freel spins .. it does nothing""",freespin issues
7247,11/19/2024,livechat,"""So I can't verify cashouts""",payment issues
8125,11/19/2024,livechat,"""using visa.....""",freespin issues
8497,11/19/2024,livechat,"""good night""",other
7667,11/20/2024,livechat,"""I was writing before you responded, sorry 🤦🏻‍♀️""",other
373,11/20/2024,telegram,"""One second I had money in my account then it was gone""",account issues
7994,11/20/2024,livechat,"""What does this mean?""",other
373,11/20/2024,telegram,"""Slots""",game issues
81,11/20/2024,telegram,"""can you reENABLE YM ACCcounty""",account issues
743,11/20/2024,telegram,"""How come I can’t get any more Wednesday free spins""",freespin issues
1309,11/20/2024,livechat,"""Everything iv deposited today if essentially for nothing now without myb30 spins""",freespin issues
8583,11/20/2024,livechat,"""But still I'd like to play it""",other
8122,11/20/2024,livechat,"""Ok that's cool I was looking forward to playing then and when that happened I felt that I didn't get to""",game issues
8461,11/20/2024,livechat,"""I clicked spin 3 times and that was it. It was done""",other
7969,11/20/2024,livechat,"""It did not work says it’s not supported""",other
8565,11/20/2024,livechat,"""if your going to steal my winnings""",game issues
1844,11/20/2024,livechat,"""This is a deposit months ago, not connected to this deposit not connected to the withdrawal, most importantly not able to be shown my name at the same time as the withdrawal information which you can see in that photo I already put there""",other
7733,11/20/2024,livechat,"""Can you look and see if I was issued 20 fre spins today.""",freespin issues
8886,11/20/2024,livechat,"""Hello?????""",other
7957,11/20/2024,livechat,"""hello I was selecting a different game and then all of a sudden my balance just disappeared""",game issues
4560,11/20/2024,livechat,"""Well how do I do double or nothing with my winning""",game issues
2788,11/20/2024,livechat,"""I beleive thats everything youve been more then helpfful actually is there any way you can change the money on ny account to USD""",account issues
8318,11/20/2024,livechat,"""How do I deposit? I bought Bitcoin and sent them to the Bitcoin address it says to add funds from and I haven't received it""",payment issues
3499,11/20/2024,livechat,"""can i get some free spins?""",freespin issues
9060,11/20/2024,livechat,"""When did they expire? I just barely received the email to confirm?""",other
8829,11/20/2024,livechat,"""I need to review the withdrawal for several days.""",other
1038,11/20/2024,livechat,"""I just need a copy of my chat with jen sent to my email. It was Supposed to have been sent already""",other
8819,11/20/2024,livechat,"""Hi it says wagering is complete""",other
8071,11/20/2024,livechat,"""I didn't even get to tap""",other
8006,11/20/2024,livechat,"""This is the second time now""",other
7779,11/20/2024,livechat,"""I took all of the steps I was told to take regarding why my bonus games won’t play. I have activated them, signed in & out of my account, cleared my cashe in my browser, switched from WiFi to data and they still don’t play""",game issues
8937,11/20/2024,livechat,"""Agent please""",other
8237,11/20/2024,livechat,"""Will do.. Good day""",other
8994,11/20/2024,livechat,"""Yes it let me activate them but it's acting as if I don't have bonus spins.. I tried the tap the pot and I'm having the same issue""",freespin issues
9052,11/20/2024,livechat,"""I wait for that long time why are you no problem with me? You’re no problem from you. No deposit for me. I put money and a long time and Ana my account.""",account issues
1843,11/20/2024,livechat,"""No it showed me the same thing when I tried yesterday so it must have been someone else""",other
7800,11/20/2024,livechat,"""This is all it says""",account issues
8212,11/20/2024,livechat,"""There isn't anywhere to choose that ingame""",other
8036,11/20/2024,livechat,"""Is it because i didnt click on the promotion when made deposited?""",account issues
9059,11/20/2024,livechat,"""No, I deposit three times yes but I play only two times""",payment issues
8621,11/20/2024,livechat,"""What time? I said the time before now it’s ran out but it’s not in??""",other
8539,11/20/2024,livechat,"""I have done more than that""",other
8246,11/20/2024,livechat,"""Again, I won free spins, won NOTHING, then again like two minutes later, won NOTHING""",freespin issues
7938,11/20/2024,livechat,"""Can i not get the 100$ back atleast""",payment issues
7850,11/20/2024,livechat,"""Yes no problem""",other
9152,11/20/2024,livechat,"""i I know if spins are played or not""",freespin issues
8729,11/20/2024,livechat,"""im not clicking on it""",other
9048,11/20/2024,livechat,"""It didn't let me play started talking about I needed to upload money""",payment issues
8053,11/20/2024,livechat,"""I’m wanting a different set of free spins please""",other
8963,11/20/2024,livechat,"""i should have a lot of Wednesday spins.  I’m not understanding this""",other
7891,11/20/2024,livechat,"""at one time?""",other
7927,11/20/2024,livechat,"""Ok. That's not what happened. It crashed and reset""",other
7835,11/20/2024,livechat,"""I lost my free spins""",freespin issues
8698,11/21/2024,livechat,"""Search this girl""",other
1605,11/21/2024,livechat,"""Trying to cashout  but having troule""",payment issues
2014,11/21/2024,telegram,"""The winnings from the free spins. Can I convince on in playing on the same game?""",freespin issues
8082,11/21/2024,livechat,"""Hesabımı Google ile oluşturdugum için isim soy isimde ufak bı yanlışlık var""",freespin issues
184,11/21/2024,telegram,"""Is the website down today?""",other
2016,11/21/2024,telegram,"""Yes I won bet coin on one game and then on the other free spins I realized I could use USD instead. So I had won some in btcn and some in cash. The winnings in cash I played or wagered on the games u mentioned. The Bitcoin was still showing as an available balance to withdraw""",payment issues
8743,11/21/2024,livechat,"""can I leave this chat to check the name""",other
161,11/21/2024,telegram,"""Playing blackjack just now screen blinked said “something went wrong “ zeros out my balance""",game issues
8267,11/21/2024,livechat,"""Yes I won 100 and something with my spins how do I get that to where I can withdrawl""",game issues
8675,11/21/2024,livechat,"""Omg! Yes thank you!!!! Jen""",other
184,11/21/2024,telegram,"""Yesterday my account was disabled and then fixed but the site kept crashing""",account issues
4506,11/21/2024,livechat,"""I'll check rn""",other
5297,11/21/2024,livechat,"""Ok nice to no""",other
7960,11/21/2024,livechat,"""Hi I requested a cash out and received a link to verify my btc address.  Every time I click the link the page times out. Now when I click it it says contact support.  Did you receive my confirmation?""",payment issues
204,11/21/2024,telegram,"""Hi. I'm missing a €20 deposit from November 12, 2024 at 11:30 p.m. See screenshots. My bank says the €20 has been posted. Site says the deposit is canceled. 7 banking days are over .. and these 20 euros never showed up again. Attached is the bank statement from 11/12/24 - today 11/21/24. Kind regards I have been a customer for a long time and have spent large amounts with you. 20 euros are peanuts for you. I ask for quick help. Thanks Kind regards""",account issues
8942,11/21/2024,livechat,"""Can I deactivate my own account and just recreate a new one?""",account issues
2093,11/21/2024,livechat,"""but I swear it wasn't intentional""",other
8259,11/21/2024,livechat,"""It won't let me play my tenfree spin it said pick game then it send me to the game but no free play and I have them but can't play them""",freespin issues
8117,11/21/2024,livechat,"""Hi I xhexmed it""",other
2027,11/21/2024,telegram,"""I bought 50 through MoonPay but I didn’t receive  those 2 new bonuses ?""",payment issues
8818,11/21/2024,livechat,"""I am very disappointed that I paid $100 and can not use it to playy""",payment issues
7967,11/21/2024,livechat,"""I've done this it isn't working""",other
7162,11/21/2024,livechat,"""Hey I'm having trouble with my promotion It won't give me to play""",game issues
7935,11/21/2024,livechat,"""I appreciate your time""",other
6998,11/21/2024,livechat,"""But I understand""",other
8172,11/21/2024,livechat,"""Please do.""",other
8652,11/21/2024,livechat,"""I want to ask about the 100$  conversion""",payment issues
7767,11/21/2024,livechat,"""Paul I need free spins please.""",freespin issues
8593,11/21/2024,livechat,"""can You explain to me what the bonus mania is exactly I’m not following the idea of it ? What did I win exactly""",other
2033,11/21/2024,telegram,"""I win some J$ from daily bônus but i cant see them in my account""",account issues
9159,11/21/2024,livechat,"""yeah they deliberately word it “differently” to scam us then ? I mean that’s messed up""",other
2039,11/21/2024,telegram,"""I re received 20 free spins on catdiana but once I received 20 free spins on get into game it is not applying any free spins""",freespin issues
9030,11/21/2024,livechat,"""Okay it did say valid code""",other
8595,11/21/2024,livechat,"""Like u have encountered a technical error please contact your support team not exactly that but close""",other
